"","School.Year","Borough","Geographical.District.Code","Register","X..Schools","Major.N","Oth.N","NoCrim.N","Prop.N","Vio.N"
"2243","2014-15","X",8,"934",2,"2","3","10","2","3"
"2244","2014-15","X",9,"487",1,"0","3","2","3","0"
"2245","2014-15","X",12,"672",1,"1","1","0","1","1"
"2246","2014-15","X",11,"1156",3,"0","8","4","0","5"
"2247","2014-15","X",12,"607",1,"0","2","6","2","0"
"2248","2015-16","K",23,"408",1,"1","5","1","2","4"
"2249","2014-15","X",10,"1146",2,"0","4","7","2","0"
"2250","2014-15","X",8,"807",1,"0","0","0","0","0"
"2251","2014-15","X",7,"1131",3,"0","4","6","1","3"
"2252","2014-15","X",8,"654",1,"1","0","2","1","0"
"2253","2014-15","X",10,"1381",1,"0","4","7","0","2"
"2254","2014-15","X",11,"934",4,"4","7","11","8","2"
"2255","2014-15","X",10,"504",1,"0","1","0","1","0"
"2256","2014-15","X",10,"1356",2,"0","2","6","2","0"
"2257","2014-15","X",11,"1022",2,"2","6","17","0","3"
"2258","2014-15","X",9,"960",1,"0","0","2","0","0"
"2259","2014-15","X",9,"875",3,"6","13","6","7","12"
"2260","2014-15","X",8,"456",1,"1","1","0","2","0"
"2261","2014-15","X",9,"903",2,"0","4","8","2","2"
"2262","2014-15","X",9,"1052",3,"1","3","14","2","2"
"2263","2014-15","X",7,"1156",2,"0","3","3","2","1"
"2264","2014-15","X",12,"932",1,"1","2","0","3","0"
"2265","2014-15","X",12,"503",1,"0","0","0","0","0"
"2266","2014-15","X",7,"982",3,"1","2","4","1","2"
"2267","2014-15","X",8,"979",1,"0","0","3","0","0"
"2268","2014-15","X",11,"700",1,"0","2","0","0","1"
"2269","2014-15","X",7,"405",1,"0","0","2","0","0"
"2270","2014-15","X",7,"709",2,"2","2","9","1","3"
"2271","2014-15","X",12,"470",1,"2","2","1","2","2"
"2272","2014-15","X",7,"844",3,"0","2","1","2","0"
"2273","2014-15","X",7,"655",1,"0","1","0","1","0"
"2274","2014-15","X",12,"879",3,"2","5","5","5","2"
"2275","2014-15","X",10,"195",1,"0","0","0","0","0"
"2276","2014-15","X",7,"943",2,"0","2","0","0","2"
"2277","2014-15","X",11,"582",2,"0","1","2","1","0"
"2278","2014-15","X",7,"919",3,"2","8","13","3","5"
"2279","2014-15","X",9,"566",1,"0","0","0","0","0"
"2280","2014-15","X",9,"1425",3,"0","2","4","1","1"
"2281","2014-15","X",12,"1279",2,"0","2","3","2","0"
"2282","2014-15","X",11,"444",1,"0","1","0","1","0"
"2283","2014-15","X",9,"275",1,"0","0","0","0","0"
"2284","2014-15","X",9,"388",1,"0","0","0","0","0"
"2285","2014-15","X",8,"1260",3,"1","14","12","4","9"
"2286","2014-15","X",11,"324",1,"0","0","0","0","0"
"2287","2014-15","X",10,"896",3,"0","0","0","0","0"
"2288","2014-15","X",11,"1292",2,"2","3","1","5","0"
"2289","2014-15","X",11,"876",1,"0","0","1","0","0"
"2290","2014-15","X",11,"873",1,"0","8","6","6","2"
"2291","2014-15","X",8,"1000",1,"0","1","0","1","0"
"2292","2014-15","X",7,"1174",3,"1","3","9","4","0"
"2293","2014-15","X",7,"1305",4,"2","7","21","6","1"
"2294","2014-15","X",11,"659",2,"2","3","2","3","1"
"2295","2014-15","X",8,"755",4,"0","3","5","1","1"
"2296","2014-15","X",12,"501",1,"0","6","17","4","1"
"2297","2014-15","X",12,"956",3,"1","6","8","5","2"
"2298","2014-15","X",11,"1384",1,"0","1","2","1","0"
"2299","2014-15","X",12,"817",2,"1","0","3","1","0"
"2300","2014-15","X",10,"1032",1,"0","2","2","1","1"
"2301","2014-15","X",10,"267",1,"1","3","1","1","3"
"2302","2014-15","X",10,"259",1,"0","0","1","0","0"
"2303","2014-15","X",10,"227",1,"0","0","0","0","0"
"2304","2014-15","X",9,"910",3,"1","5","5","1","4"
"2305","2014-15","X",12,"640",1,"0","0","2","0","0"
"2306","2014-15","X",9,"900",2,"0","1","0","0","1"
"2307","2014-15","X",10,"493",1,"0","2","0","0","2"
"2308","2014-15","X",10,"1082",1,"0","1","1","1","0"
"2309","2014-15","X",10,"261",1,"0","0","2","0","0"
"2310","2014-15","X",9,"269",1,"0","0","0","0","0"
"2311","2014-15","X",11,"167",1,"0","0","0","0","0"
"2312","2014-15","X",10,"1150",2,"1","4","0","5","0"
"2313","2014-15","X",9,"591",1,"0","1","0","1","0"
"2314","2014-15","X",10,"645",1,"0","0","1","0","0"
"2315","2014-15","X",10,"485",1,"0","1","2","1","0"
"2316","2014-15","X",11,"483",1,"0","11","7","8","2"
"2317","2014-15","X",11,"1202",3,"1","11","16","3","7"
"2318","2014-15","X",10,"1022",1,"0","6","7","4","0"
"2319","2014-15","X",8,"565",1,"1","5","5","3","2"
"2320","2014-15","X",9,"1685",4,"1","3","18","1","3"
"2321","2014-15","X",12,"466",3,"2","2","24","1","3"
"2322","2014-15","X",10,"756",1,"0","0","0","0","0"
"2323","2014-15","X",8,"3228",7,"4","13","45","12","4"
"2324","2014-15","X",9,"2095",7,"3","9","12","0","12"
"2325","2014-15","X",11,"2669",6,"3","12","16","5","9"
"2326","2014-15","X",12,"1905",5,"2","7","13","3","6"
"2327","2015-16","K",21,"932",1,"0","0","0","0","0"
"2328","2014-15","X",12,"1007",2,"1","2","3","2","1"
"2329","2014-15","X",11,"2816",7,"6","29","62","11","20"
"2330","2014-15","X",10,"2732",6,"2","8","42","2","5"
"2331","2014-15","X",10,"2739",7,"3","11","19","10","4"
"2332","2014-15","X",10,"2505",3,"6","15","74","6","13"
"2333","2014-15","X",10,"3015",1,"0","3","11","2","0"
"2334","2014-15","X",7,"878",2,"0","11","35","3","6"
"2335","2014-15","X",10,"268",1,"0","0","0","0","0"
"2336","2014-15","X",8,"2574",8,"7","8","34","8","5"
"2337","2014-15","X",11,"2432",2,"4","7","21","3","7"
"2338","2014-15","X",9,"778",1,"1","4","7","3","0"
"2339","2014-15","X",9,"608",1,"1","8","7","2","4"
"2340","2014-15","X",7,"850",2,"0","3","6","2","1"
"2341","2014-15","X",10,"2280",8,"4","24","48","15","8"
"2342","2014-15","X",7,"1370",4,"0","5","15","2","1"
"2343","2014-15","X",8,"387",2,"1","8","7","2","5"
"2344","2014-15","X",7,"558",4,"0","2","5","0","2"
"2345","2014-15","X",10,"283",1,"0","1","1","1","0"
"2346","2014-15","X",10,"409",1,"0","0","0","0","0"
"2347","2014-15","X",10,"1264",5,"0","5","4","3","2"
"2348","2014-15","X",11,"513",1,"0","0","1","0","0"
"2349","2014-15","X",11,"540",1,"0","0","1","0","0"
"2350","2014-15","X",10,"263",1,"0","0","0","0","0"
"2351","2014-15","X",7,"1557",3,"2","8","24","4","5"
"2352","2014-15","X",10,"373",1,"0","0","1","0","0"
"2353","2014-15","X",9,"686",1,"0","4","11","1","2"
"2354","2014-15","X",10,"376",1,"0","0","0","0","0"
"2355","2014-15","X",8,"212",4,"0","0","0","0","0"
"2356","2014-15","X",7,"104",1,"0","0","0","0","0"
"2357","2015-16","K",13,"924",1,"3","0","0","3","0"
"2358","2014-15","X",9,"1396",3,"0","8","18","4","2"
"2359","2014-15","X",8,"514",2,"0","5","11","0","4"
"2360","2014-15","X",12,"618",1,"2","5","10","3","3"
"2361","2014-15","X",7,"395",1,"0","0","0","0","0"
"2362","2015-16","K",15,"1280",1,"0","1","0","1","0"
"2363","2015-16","K",17,"1378",3,"0","3","1","0","1"
"2364","2015-16","K",13,"450",1,"0","0","2","0","0"
"2365","2015-16","K",16,"231",1,"0","0","2","0","0"
"2366","2015-16","K",17,"712",1,"0","1","2","1","0"
"2367","2015-16","K",19,"969",1,"0","0","0","0","0"
"2368","2015-16","K",13,"838",2,"0","1","1","1","0"
"2369","2015-16","K",15,"942",1,"0","2","0","2","0"
"2370","2015-16","K",13,"831",1,"1","0","0","1","0"
"2371","2015-16","K",20,"597",1,"0","0","0","0","0"
"2372","2015-16","K",23,"234",2,"1","3","1","2","2"
"2373","2015-16","K",19,"519",2,"0","2","2","0","2"
"2374","2015-16","K",22,"837",2,"1","2","3","3","0"
"2375","2015-16","K",15,"457",1,"1","2","0","2","1"
"2376","2015-16","K",13,"241",1,"1","0","0","1","0"
"2377","2015-16","K",14,"242",2,"1","1","0","1","1"
"2378","2015-16","K",14,"798",2,"0","0","0","0","0"
"2379","2015-16","K",14,"192",1,"0","0","0","0","0"
"2380","2015-16","K",14,"583",1,"0","0","0","0","0"
"2381","2015-16","K",13,"916",2,"0","0","1","0","0"
"2382","2015-16","K",16,"615",1,"0","0","0","0","0"
"2383","2015-16","K",17,"356",1,"2","1","0","2","0"
"2384","2015-16","K",17,"797",2,"0","0","1","0","0"
"2385","2015-16","K",14,"538",2,"0","1","0","1","0"
"2386","2015-16","K",15,"674",1,"0","0","1","0","0"
"2387","2015-16","K",16,"233",2,"0","0","2","0","0"
"2388","2015-16","K",16,"458",3,"0","2","4","0","1"
"2389","2015-16","K",17,"476",1,"0","0","1","0","0"
"2390","2015-16","K",15,"525",2,"0","1","1","0","1"
"2391","2015-16","K",16,"199",1,"0","1","0","1","0"
"2392","2015-16","K",15,"895",1,"0","0","0","0","0"
"2393","2015-16","K",14,"611",1,"0","0","0","0","0"
"2394","2015-16","K",15,"714",2,"0","4","4","3","1"
"2395","2015-16","K",14,"",4,"0","1","7","0","1"
"2396","2015-16","K",14,"481",1,"0","2","0","2","0"
"2397","2015-16","K",16,"390",2,"2","0","1","1","1"
"2398","2015-16","K",15,"554",1,"1","0","1","1","0"
"2399","2015-16","K",15,"422",1,"0","0","0","0","0"
"2400","2015-16","K",16,"493",2,"2","2","1","3","1"
"2401","2015-16","K",23,"499",1,"1","5","2","3","3"
"2402","2015-16","K",21,"1493",1,"0","0","2","0","0"
"2403","2015-16","K",13,"223",1,"0","0","8","0","0"
"2404","2015-16","K",32,"779",1,"0","1","1","0","1"
"2405","2015-16","K",13,"602",2,"1","3","3","1","3"
"2406","2015-16","K",13,"305",1,"0","3","3","3","0"
"2407","2015-16","K",14,"1460",3,"1","3","19","3","1"
"2408","2015-16","K",14,"198",1,"0","1","8","1","0"
"2409","2015-16","K",15,"1128",1,"0","2","1","2","0"
"2410","2015-16","K",22,"866",1,"0","1","1","0","1"
"2411","2015-16","K",23,"",2,"1","6","7","3","4"
"2412","2015-16","K",13,"348",2,"0","0","1","0","0"
"2413","2015-16","K",19,"826",2,"0","6","2","3","2"
"2414","2015-16","K",16,"355",3,"1","4","1","5","0"
"2415","2015-16","K",15,"994",1,"1","0","0","1","0"
"2416","2015-16","K",14,"673",2,"0","1","0","1","0"
"2417","2015-16","K",17,"814",1,"0","10","4","4","3"
"2418","2015-16","K",20,"1191",1,"0","3","1","1","2"
"2419","2015-16","K",18,"819",1,"0","4","2","1","3"
"2420","2015-16","K",13,"228",1,"0","2","2","0","2"
"2421","2015-16","K",18,"464",1,"1","3","4","2","1"
"2422","2015-16","K",20,"845",1,"0","0","0","0","0"
"2423","2015-16","K",14,"622",1,"1","5","5","3","3"
"2424","2015-16","K",15,"1512",1,"0","1","0","1","0"
"2425","2015-16","K",23,"383",2,"0","0","0","0","0"
"2426","2015-16","K",32,"446",1,"1","0","2","1","0"
"2427","2015-16","K",22,"889",2,"0","4","0","0","4"
"2428","2015-16","K",16,"304",1,"1","0","0","0","1"
"2429","2015-16","K",14,"749",1,"0","2","3","2","0"
"2430","2015-16","K",13,"213",1,"3","3","1","2","1"
"2431","2015-16","K",32,"413",1,"0","0","0","0","0"
"2432","2015-16","K",15,"1725",2,"0","3","9","1","2"
"2433","2015-16","K",21,"649",1,"0","1","1","1","0"
"2434","2015-16","K",21,"641",2,"0","1","3","0","1"
"2435","2015-16","K",21,"833",1,"0","0","1","0","0"
"2436","2015-16","K",21,"883",1,"1","0","0","1","0"
"2437","2015-16","K",21,"761",1,"0","0","2","0","0"
"2438","2015-16","K",21,"886",1,"1","0","0","1","0"
"2439","2015-16","K",20,"1425",1,"0","1","3","1","0"
"2440","2015-16","K",20,"1236",1,"0","0","4","0","0"
"2441","2015-16","K",20,"1675",1,"0","0","1","0","0"
"2442","2015-16","K",32,"505",1,"0","0","0","0","0"
"2443","2015-16","K",15,"572",1,"0","0","0","0","0"
"2444","2015-16","K",19,"982",1,"0","2","1","1","1"
"2445","2015-16","K",14,"447",1,"0","0","0","0","0"
"2446","2015-16","K",32,"607",2,"0","5","5","2","1"
"2447","2015-16","K",20,"614",1,"0","1","1","1","0"
"2448","2015-16","K",13,"414",2,"0","3","2","1","2"
"2449","2015-16","K",18,"603",1,"1","0","0","0","1"
"2450","2015-16","K",18,"1092",1,"0","1","1","1","0"
"2451","2015-16","K",32,"522",1,"0","2","0","2","0"
"2452","2015-16","K",13,"658",3,"1","5","1","6","0"
"2453","2015-16","K",22,"405",1,"0","0","3","0","0"
"2454","2015-16","K",14,"429",1,"0","0","0","0","0"
"2455","2015-16","K",21,"356",1,"0","0","0","0","0"
"2456","2015-16","K",32,"737",1,"1","0","1","1","0"
"2457","2015-16","K",15,"341",1,"0","0","0","0","0"
"2458","2015-16","K",14,"1040",3,"0","4","6","4","0"
"2459","2015-16","K",20,"529",1,"0","0","0","0","0"
"2460","2015-16","K",21,"425",1,"0","0","1","0","0"
"2461","2015-16","K",15,"770",1,"0","2","0","2","0"
"2462","2015-16","K",15,"1085",1,"0","0","1","0","0"
"2463","2015-16","K",14,"689",1,"0","1","2","1","0"
"2464","2015-16","K",18,"665",1,"0","0","2","0","0"
"2465","2015-16","K",15,"1010",2,"0","1","2","0","0"
"2466","2015-16","K",23,"295",1,"0","2","1","1","1"
"2467","2015-16","K",17,"679",1,"0","1","2","0","0"
"2468","2015-16","K",22,"978",1,"0","0","1","0","0"
"2469","2015-16","K",15,"1331",2,"0","2","1","1","1"
"2470","2015-16","K",32,"709",1,"0","1","1","1","0"
"2471","2015-16","K",14,"672",2,"2","3","4","3","1"
"2472","2015-16","K",14,"383",1,"1","0","1","1","0"
"2473","2015-16","K",19,"734",1,"0","1","0","0","1"
"2474","2015-16","K",23,"184",1,"0","2","1","0","1"
"2475","2015-16","K",32,"314",1,"0","0","1","0","0"
"2476","2015-16","K",21,"953",1,"0","0","0","0","0"
"2477","2015-16","K",22,"1533",2,"0","0","0","0","0"
"2478","2015-16","K",21,"565",1,"0","1","0","0","1"
"2479","2015-16","K",15,"534",1,"0","0","0","0","0"
"2480","2015-16","K",23,"499",1,"0","1","0","1","0"
"2481","2015-16","K",14,"495",1,"0","0","1","0","0"
"2482","2015-16","K",19,"613",1,"0","1","0","0","1"
"2483","2015-16","K",19,"841",1,"0","1","1","1","0"
"2484","2015-16","K",20,"1388",1,"0","0","0","0","0"
"2485","2015-16","K",17,"768",2,"1","1","2","1","1"
"2486","2015-16","K",32,"471",1,"0","3","4","0","2"
"2487","2015-16","K",20,"615",1,"0","0","0","0","0"
"2488","2015-16","K",20,"590",1,"0","0","0","0","0"
"2489","2015-16","K",19,"550",2,"0","3","8","1","1"
"2490","2015-16","K",22,"866",1,"0","1","0","0","0"
"2491","2015-16","K",17,"467",2,"0","0","1","0","0"
"2492","2015-16","K",15,"1624",1,"0","0","2","0","0"
"2493","2015-16","K",20,"1016",1,"0","0","1","0","0"
"2494","2015-16","K",19,"750",2,"0","2","7","0","2"
"2495","2015-16","K",15,"587",1,"1","0","0","1","0"
"2496","2015-16","K",19,"484",2,"2","3","2","3","1"
"2497","2015-16","K",23,"621",2,"2","9","9","2","9"
"2498","2015-16","K",20,"1408",1,"0","1","0","1","0"
"2499","2015-16","K",23,"364",1,"0","0","0","0","0"
"2500","2015-16","K",20,"939",1,"0","0","0","0","0"
"2501","2015-16","K",20,"1453",2,"0","1","2","1","0"
"2502","2015-16","K",17,"846",1,"0","3","2","1","1"
"2503","2015-16","K",23,"496",2,"0","3","5","1","2"
"2504","2015-16","K",23,"504",1,"0","0","2","0","0"
"2505","2015-16","K",20,"663",1,"0","0","0","0","0"
"2506","2015-16","K",20,"995",1,"0","0","0","0","0"
"2507","2015-16","K",21,"502",1,"0","1","0","1","0"
"2508","2015-16","K",17,"1044",1,"0","4","1","1","3"
"2509","2015-16","K",19,"300",2,"1","2","1","2","1"
"2510","2015-16","K",17,"186",1,"1","0","0","1","0"
"2511","2015-16","K",20,"687",1,"0","2","0","2","0"
"2512","2015-16","K",22,"495",1,"0","0","1","0","0"
"2513","2015-16","K",22,"458",1,"0","1","0","1","0"
"2514","2015-16","K",18,"478",1,"0","0","0","0","0"
"2515","2015-16","K",14,"593",2,"0","3","4","2","1"
"2516","2015-16","K",22,"923",2,"0","0","0","0","0"
"2517","2015-16","K",22,"476",1,"0","0","0","0","0"
"2518","2015-16","K",21,"501",1,"0","0","0","0","0"
"2519","2015-16","K",20,"1306",1,"0","0","0","0","0"
"2520","2015-16","K",20,"1474",1,"1","0","2","0","1"
"2521","2015-16","K",19,"492",1,"0","1","1","1","0"
"2522","2015-16","K",22,"812",1,"0","0","0","0","0"
"2523","2015-16","K",20,"1168",1,"0","1","0","1","0"
"2524","2015-16","K",20,"1181",1,"0","1","0","1","0"
"2525","2015-16","K",22,"1425",1,"0","0","0","0","0"
"2526","2015-16","K",22,"1272",1,"0","0","1","0","0"
"2527","2015-16","K",18,"445",1,"0","0","2","0","0"
"2528","2015-16","K",21,"707",1,"0","0","0","0","0"
"2529","2015-16","K",17,"1076",2,"2","1","2","1","2"
"2530","2015-16","K",18,"590",1,"0","2","1","1","1"
"2531","2015-16","K",21,"689",1,"0","0","0","0","0"
"2532","2015-16","K",19,"360",1,"1","1","1","1","1"
"2533","2015-16","K",19,"961",1,"0","0","1","0","0"
"2534","2015-16","K",21,"932",1,"1","0","1","1","0"
"2535","2015-16","K",21,"688",1,"0","0","0","0","0"
"2536","2015-16","K",22,"1214",1,"1","0","0","0","1"
"2537","2015-16","K",15,"1459",1,"0","0","0","0","0"
"2538","2015-16","K",19,"1032",3,"2","5","12","3","4"
"2539","2015-16","K",18,"557",1,"0","1","1","0","0"
"2540","2015-16","K",20,"1435",1,"0","6","2","5","1"
"2541","2015-16","K",17,"401",1,"1","1","1","1","1"
"2542","2015-16","K",22,"883",1,"0","0","0","0","0"
"2543","2015-16","K",20,"1523",2,"0","2","1","2","0"
"2544","2015-16","K",19,"505",1,"0","1","0","0","1"
"2545","2015-16","K",21,"1445",2,"1","3","1","2","2"
"2546","2015-16","K",21,"1006",1,"0","0","0","0","0"
"2547","2015-16","K",20,"1276",1,"0","3","3","1","1"
"2548","2015-16","K",21,"1362",1,"0","2","2","0","1"
"2549","2015-16","K",20,"1195",1,"0","0","0","0","0"
"2550","2015-16","K",15,"1210",1,"0","0","1","0","0"
"2551","2015-16","K",18,"545",3,"1","3","5","1","2"
"2552","2015-16","K",18,"511",1,"0","0","0","0","0"
"2553","2015-16","K",22,"1988",1,"0","0","4","0","0"
"2554","2015-16","K",18,"1274",1,"0","0","0","0","0"
"2555","2015-16","K",22,"579",1,"0","0","0","0","0"
"2556","2015-16","K",20,"871",2,"0","0","0","0","0"
"2557","2015-16","K",21,"556",1,"0","0","0","0","0"
"2558","2015-16","K",21,"1340",1,"0","1","0","1","0"
"2559","2015-16","K",22,"828",1,"1","1","2","0","1"
"2560","2015-16","K",17,"552",1,"1","1","0","1","1"
"2561","2015-16","K",16,"272",1,"0","2","3","1","1"
"2562","2015-16","K",21,"1160",1,"0","3","1","3","0"
"2563","2015-16","K",18,"759",2,"0","0","4","0","0"
"2564","2015-16","K",17,"845",2,"2","3","6","4","1"
"2565","2015-16","K",20,"820",1,"0","0","0","0","0"
"2566","2015-16","K",17,"894",1,"0","1","0","0","1"
"2567","2015-16","K",14,"633",1,"0","0","1","0","0"
"2568","2015-16","K",22,"597",1,"0","0","1","0","0"
"2569","2015-16","K",18,"740",2,"0","1","1","0","0"
"2570","2015-16","K",21,"878",1,"0","0","0","0","0"
"2571","2015-16","K",22,"781",1,"0","0","0","0","0"
"2572","2015-16","K",22,"920",1,"0","0","0","0","0"
"2573","2015-16","K",13,"291",1,"0","1","2","0","1"
"2574","2015-16","K",14,"666",1,"0","2","1","2","0"
"2575","2015-16","K",13,"1028",2,"3","5","8","2","6"
"2576","2015-16","K",20,"1617",1,"0","1","4","0","0"
"2577","2015-16","K",19,"256",1,"0","0","0","0","0"
"2578","2015-16","K",15,"797",1,"0","1","0","1","0"
"2579","2015-16","K",16,"437",1,"1","2","3","2","1"
"2580","2015-16","K",23,"650",2,"1","3","4","3","1"
"2581","2015-16","K",20,"486",1,"0","0","2","0","0"
"2582","2015-16","K",13,"427",1,"0","5","3","2","3"
"2583","2015-16","K",18,"429",1,"0","0","2","0","0"
"2584","2015-16","K",22,"390",1,"0","0","2","0","0"
"2585","2015-16","K",13,"610",2,"0","1","0","0","1"
"2586","2015-16","K",13,"892",1,"0","6","7","5","1"
"2587","2015-16","K",23,"1171",3,"0","7","3","6","1"
"2588","2015-16","K",18,"494",1,"1","2","0","1","1"
"2589","2015-16","K",19,"351",1,"0","1","1","0","0"
"2590","2015-16","K",32,"503",1,"0","1","2","1","0"
"2591","2015-16","K",23,"1266",4,"1","4","4","2","3"
"2592","2015-16","K",18,"688",1,"0","0","0","0","0"
"2593","2015-16","K",22,"442",1,"0","0","0","0","0"
"2594","2015-16","K",22,"922",1,"0","2","3","1","1"
"2595","2015-16","K",23,"535",1,"1","5","4","2","4"
"2596","2015-16","K",18,"704",1,"0","1","3","1","0"
"2597","2015-16","K",22,"325",1,"0","0","1","0","0"
"2598","2015-16","K",13,"198",1,"0","0","2","0","0"
"2599","2015-16","K",21,"601",1,"0","0","2","0","0"
"2600","2015-16","K",17,"396",1,"0","1","1","1","0"
"2601","2015-16","K",19,"591",1,"0","0","1","0","0"
"2602","2015-16","K",32,"947",3,"0","3","10","0","3"
"2603","2015-16","K",19,"985",2,"3","5","11","4","3"
"2604","2015-16","K",23,"1009",2,"0","3","0","2","1"
"2605","2015-16","K",15,"1142",4,"1","8","6","6","3"
"2606","2015-16","K",32,"297",1,"0","2","3","1","1"
"2607","2015-16","K",14,"256",1,"0","1","0","1","0"
"2608","2015-16","K",23,"313",2,"0","1","7","1","0"
"2609","2015-16","K",32,"320",1,"0","0","0","0","0"
"2610","2015-16","K",19,"1451",3,"0","1","3","1","0"
"2611","2015-16","K",21,"1841",3,"3","5","8","4","3"
"2612","2015-16","K",16,"350",2,"0","0","1","0","0"
"2613","2015-16","K",13,"278",2,"0","0","4","0","0"
"2614","2015-16","K",19,"579",1,"0","5","6","3","2"
"2615","2015-16","K",13,"457",2,"0","0","0","0","0"
"2616","2015-16","K",19,"313",1,"0","0","1","0","0"
"2617","2015-16","K",15,"218",1,"0","0","0","0","0"
"2618","2015-16","K",16,"735",2,"1","3","6","1","3"
"2619","2015-16","K",16,"961",2,"0","0","0","0","0"
"2620","2015-16","K",20,"451",1,"0","1","1","0","1"
"2621","2015-16","K",22,"862",1,"1","0","1","1","0"
"2622","2015-16","K",13,"935",2,"1","1","10","1","1"
"2623","2015-16","K",20,"1941",2,"0","0","2","0","0"
"2624","2015-16","K",17,"625",2,"0","3","0","2","1"
"2625","2015-16","K",13,"688",1,"0","0","1","0","0"
"2626","2015-16","K",14,"1491",1,"0","6","6","2","3"
"2627","2015-16","K",14,"140",1,"0","0","0","0","0"
"2628","2015-16","K",17,"642",2,"0","4","4","2","2"
"2629","2015-16","K",16,"1083",3,"3","3","6","4","2"
"2630","2015-16","K",23,"527",1,"1","10","8","7","4"
"2631","2015-16","K",19,"692",2,"0","0","0","0","0"
"2632","2015-16","K",21,"420",1,"0","5","2","3","2"
"2633","2015-16","K",20,"715",1,"0","0","0","0","0"
"2634","2015-16","K",23,"1017",2,"1","2","1","2","0"
"2635","2015-16","K",15,"281",1,"0","0","1","0","0"
"2636","2015-16","K",16,"393",2,"0","3","3","2","1"
"2637","2015-16","K",19,"644",1,"1","1","0","2","0"
"2638","2015-16","K",19,"961",2,"0","1","1","0","1"
"2639","2015-16","K",20,"4408",1,"1","9","10","6","3"
"2640","2015-16","K",18,"498",1,"0","2","3","1","0"
"2641","2015-16","K",15,"631",1,"2","1","1","1","1"
"2642","2015-16","K",21,"230",2,"0","0","0","0","0"
"2643","2015-16","K",15,"261",1,"1","4","2","1","4"
"2644","2015-16","K",32,"564",1,"0","0","0","0","0"
"2645","2015-16","K",32,"690",2,"0","3","0","2","1"
"2646","2015-16","K",14,"633",1,"0","0","1","0","0"
"2647","2015-16","K",32,"2015",2,"1","6","6","7","0"
"2648","2015-16","K",32,"641",1,"0","1","0","0","1"
"2649","2015-16","K",17,"1071",2,"1","1","4","1","1"
"2650","2015-16","K",17,"1277",2,"1","2","3","2","0"
"2651","2015-16","K",22,"695",1,"0","0","2","0","0"
"2652","2015-16","K",23,"306",1,"0","1","1","1","0"
"2653","2015-16","K",17,"251",1,"1","0","0","1","0"
